CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"057914102",278,45.5,8,1.3,52,8.5,0,0
"057914103",352,47,14,1.9,54,7.2,0,0
"057914104",393,39.4,17,1.7,92,9.2,0,0
"057914105",298,32.3,28,3,73,7.9,0,0
"057914106",380,41.9,8,0.9,73,8,0,0
"057914107",265,50.7,16,3.1,50,9.6,0,0
"057914108",164,28.7,15,2.6,38,6.7,0,0
"057914109",46,9.7,29,6.1,36,7.6,0,0
"057914110",34,6.8,17,3.4,37,7.4,0,0
"057914111",399,44.4,28,3.1,84,9.4,0,0
"057914112",219,25.1,16,1.8,68,7.8,0,0
"057914113",351,42.1,14,1.7,57,6.8,0,0
"057914114",237,42.2,9,1.6,50,8.9,0,0
"057914115",51,12.8,3,0.8,86,21.7,0,0
"057914116",486,55.5,10,1.1,58,6.6,0,0
"057914117",349,58.4,18,3,36,6,0,0
"057914118",182,31.8,14,2.4,52,9.1,0,0
"057914119",28,6,24,5.2,57,12.2,0,0
"057914120",68,13.2,21,4.1,49,9.5,0,0
"057914121",250,30.3,27,3.3,72,8.7,0,0
"057914122",32,10.6,23,7.6,25,8.3,0,0
"057914123",46,9.7,35,7.4,57,12.1,0,0
"057914124",63,11.8,7,1.3,56,10.5,0,0
"057914125",53,11.2,32,6.8,49,10.4,0,0
"057914126",35,6.9,18,3.6,63,12.5,0,0
"057914127",34,6,24,4.2,59,10.4,0,0
"057914128",506,52.9,16,1.7,58,6.1,0,0
"057914129",34,7.1,18,3.8,41,8.6,0,0
"057914130",222,27.1,40,4.9,63,7.7,0,0
"057914131",499,52.3,8,0.8,55,5.8,0,0
"057914132",532,58.3,23,2.5,91,10,0,0
"057914656",9,4.7,0,0,22,11.6,112,58.9
"057916002",176,10.4,160,9.4,127,7.5,1268,74.7
"057916003",149,5.6,391,14.8,190,7.2,2024,76.6
"057916004",142,6.3,427,19,166,7.4,1368,61
"057916005",203,8.2,131,5.3,265,10.7,1850,74.7
"057916006",12,19.4,2,3.2,11,17.7,32,51.6
"057916008",1,20,0,0,2,40,1,20
"057916042",124,15.2,92,11.3,75,9.2,320,39.2
"057916044",83,11,138,18.3,100,13.2,321,42.5
"057916045",82,12.6,104,16,88,13.6,283,43.6
"057916047",167,21,36,4.5,104,13.1,415,52.2
"057916048",62,9.1,108,15.9,74,10.9,308,45.4
"057916049",82,12.3,16,2.4,84,12.6,216,32.4
"057916050",45,7,45,7,70,10.9,271,42.2
"057916051",76,12.1,100,15.9,53,8.4,203,32.3
"057916052",129,16.2,76,9.6,84,10.6,418,52.6
"057916101",86,15.8,73,13.4,58,10.7,0,0
"057916102",3,1.1,47,17.9,22,8.4,0,0
"057916103",498,75.5,34,5.2,52,7.9,0,0
"057916104",224,49,20,4.4,68,14.9,0,0
"057916105",95,13.7,77,11.1,61,8.8,0,0
"057916106",223,49.4,18,4,84,18.6,0,0
"057916107",163,24,77,11.4,62,9.1,0,0
"057916108",20,4.9,68,16.6,46,11.2,0,0
"057916109",168,34.3,15,3.1,80,16.3,0,0
"057916110",165,38.9,32,7.5,52,12.3,0,0
"057916111",210,42.9,28,5.7,50,10.2,0,0
"057916112",159,31.2,23,4.5,77,15.1,0,0
"057916113",286,63.7,23,5.1,54,12,0,0
"057916114",341,47.8,14,2,84,11.8,0,0
"057916115",317,62.9,26,5.2,62,12.3,0,0
"057916116",358,43.4,40,4.8,63,7.6,0,0
"057916117",27,3.3,147,18,76,9.3,0,0
"057916118",12,3.6,40,12.1,53,16,0,0
"057916119",481,81.1,0,0,78,13.2,0,0
"057916120",329,49.3,14,2.1,55,8.2,0,0
"057916121",262,43.9,11,1.8,46,7.7,0,0
"057916122",40,7.2,87,15.7,61,11,0,0
"057916123",5,1.5,64,19.5,19,5.8,0,0
"057916124",99,26.8,25,6.8,32,8.7,0,0
"057916125",152,34.8,31,7.1,49,11.2,0,0
"057916126",266,34.3,16,2.1,76,9.8,0,0
"057916127",50,13.9,23,6.4,40,11.1,0,0
"057916128",26,3.9,114,17.1,51,7.7,0,0
"057916129",125,34.7,18,5,50,13.9,0,0
"057916130",182,29.2,19,3,51,8.2,0,0
"057916131",58,13.6,34,7.9,57,13.3,0,0
"057916132",16,3.7,76,17.4,48,11,0,0
"057916133",46,11.9,24,6.2,56,14.5,0,0
"057916134",90,17.4,56,10.8,45,8.7,0,0
"057916135",453,61.1,5,0.7,71,9.6,0,0
"057916137",679,74.9,12,1.3,92,10.1,0,0
"057916142",193,34.2,55,9.8,74,13.1,0,0
"057916143",346,45,12,1.6,78,10.1,0,0
"057916144",270,38.5,6,0.9,92,13.1,0,0
"057916145",580,78.4,9,1.2,74,10,0,0
"057916146",154,21.7,5,0.7,80,11.3,0,0
"057919001",6,1.4,44,10,28,6.3,406,91.9
"057919041",13,2.7,70,14.6,49,10.2,0,0
"057919101",17,2.9,34,5.8,59,10,0,0
"057922001",53,1.7,975,31.2,124,4,1722,55.1
"057922003",0,0,76,20.1,8,2.1,328,86.8
"057922007",0,0,0,0,0,0,0,0
"057922042",37,4.1,256,28.3,45,5,0,0
"057922043",37,3.8,270,27.6,47,4.8,0,0
"057922044",32,3.5,250,27.5,37,4.1,0,0
"057922101",15,4.7,55,17.1,19,5.9,0,0
"057922103",67,13.5,44,8.9,31,6.2,0,0
"057922105",43,7.7,92,16.5,34,6.1,0,0
"057922106",272,49.2,60,10.8,37,6.7,0,0
"057922107",32,6.4,65,13,21,4.2,0,0
"057922108",70,13.8,73,14.4,34,6.7,0,0
"057922109",86,16,76,14.1,30,5.6,0,0
"057922110",199,31.2,77,12.1,31,4.9,0,0
"057922111",279,47.2,81,13.7,37,6.3,0,0
"057922112",115,21.3,47,8.7,21,3.9,0,0
"058902001",12,6.9,10,5.8,15,8.7,59,34.1
"058905001",19,7.4,31,12,9,3.5,81,31.4
"058906001",18,3.7,13,2.7,53,10.8,455,93
"058906004",0,0,0,0,1,4.2,0,0
"058906041",15,3.4,55,12.6,44,10.1,75,17.2
"058906103",26,5.8,41,9.2,32,7.2,0,0
"058906105",34,5.3,22,3.4,37,5.8,0,0
"058909001",29,12.3,5,2.1,19,8.1,65,27.7
"059901001",76,6.9,55,5,89,8.1,1032,94.2
"059901004",6,9.7,1,1.6,0,0,8,12.9
"059901040",80,27.4,0,0,18,6.2,0,0
"059901042",60,9.9,14,2.3,46,7.6,0,0
"059901043",21,7,8,2.7,23,7.7,216,72
"059901101",88,20.8,5,1.2,30,7.1,0,0
"059901102",120,37.5,11,3.4,18,5.6,0,0
"059901103",66,23.5,3,1.1,11,3.9,0,0
"059901104",113,22.8,20,4,23,4.6,0,0
"059901106",61,18.7,9,2.8,21,6.4,0,0
"059902101",11,8.3,3,2.3,8,6.1,0,0
"060902001",0,0,32,13.7,30,12.9,227,97.4
"060902041",2,1,20,10.4,25,13,26,13.5
"060902101",15,3.9,43,11.2,29,7.6,0,0
"060914001",2,2.5,3,3.8,16,20.3,52,65.8
"060914102",4,4.3,2,2.1,13,13.8,0,0
"061802002",28,25.9,0,0,9,8.3,0,0
"061802003",58,37.4,0,0,19,12.3,0,0
"061802004",14,13.5,0,0,15,14.4,0,0
"061802005",20,17.7,0,0,9,8,0,0
"061804001",42,8.1,0,0,44,8.5,0,0
"061901002",274,11.4,221,9.2,236,9.8,1762,73.3
"061901003",203,9.4,268,12.4,167,7.7,1526,70.7
"061901005",10,19.2,1,1.9,13,25,2,3.8
"061901006",0,0,0,0,1,33.3,0,0
"061901007",128,5.3,321,13.4,151,6.3,1779,74.3
"061901039",4,5.3,1,1.3,14,18.4,42,55.3
"061901040",6,11.1,0,0,8,14.8,44,81.5
"061901041",46,4.9,119,12.7,85,9.1,241,25.7
"061901044",187,20.8,119,13.2,109,12.1,159,17.7
"061901045",156,22.8,79,11.5,93,13.6,127,18.6
"061901046",90,12.1,124,16.7,85,11.5,135,18.2
"061901047",36,3.3,113,10.5,126,11.7,297,27.6
"061901048",30,3.3,147,16.1,68,7.4,87,9.5
"061901049",168,20.3,69,8.3,100,12.1,306,37
"061901102",44,7.6,54,9.3,59,10.2,0,0
"061901104",256,41.4,32,5.2,74,12,0,0
"061901105",362,52.5,25,3.6,68,9.9,0,0
"061901106",35,6.1,55,9.6,64,11.2,0,0
"061901107",185,28.4,68,10.4,66,10.1,0,0
"061901108",217,34.2,28,4.4,77,12.1,0,0
"061901109",103,17.5,73,12.4,74,12.6,0,0
"061901110",207,33.4,45,7.3,68,11,0,0
"061901111",223,48.8,18,3.9,54,11.8,0,0
"061901112",141,25.9,25,4.6,54,9.9,0,0
"061901113",236,40.2,39,6.6,53,9,0,0
"061901114",40,35.7,0,0,22,19.6,0,0
"061901115",4,0.9,42,9,27,5.8,0,0
"061901116",188,27.2,37,5.4,60,8.7,0,0
"061901117",19,2.9,50,7.6,62,9.5,0,0
"061901118",14,1.9,52,7.2,58,8,0,0
"061901119",17,2.7,79,12.4,53,8.3,0,0
"061901120",45,6.7,28,4.2,59,8.8,0,0
"061901121",47,7.2,47,7.2,61,9.4,0,0
"061901122",7,1.2,57,9.9,51,8.9,0,0
"061901123",20,3.7,27,5,74,13.8,0,0
"061901124",130,33.9,0,0,57,14.8,0,0
"061901125",52,8.8,45,7.6,62,10.5,0,0
"061901126",17,5.7,29,9.7,19,6.4,0,0
"061902001",227,11.4,186,9.4,267,13.4,982,49.4
"061902002",17,0.7,380,15.6,175,7.2,1019,41.8
"061902004",67,3.4,166,8.4,237,11.9,799,40.2
"061902005",41,18,1,0.4,38,16.7,98,43
"061902007",1,8.3,0,0,3,25,0,0
"061902008",96,3.9,288,11.7,174,7.1,947,38.5
"061902009",189,19.6,103,10.7,125,13,275,28.5
"061902010",17,0.7,381,14.9,182,7.1,1117,43.8
"061902012",57,6.4,114,12.7,81,9,270,30.1
"061902013",5,0.6,131,15.7,65,7.8,219,26.2
"061902014",219,18.2,135,11.2,131,10.9,344,28.5
"061902015",8,0.8,148,15.6,69,7.3,103,10.8
"061902042",200,29.8,72,10.7,85,12.6,161,24
"061902044",82,10.7,100,13.1,100,13.1,270,35.3
"061902045",13,1.7,136,17.8,66,8.6,214,28
"061902046",52,6.4,86,10.5,116,14.2,262,32.1
"061902047",31,3.5,119,13.3,79,8.8,394,44.1
"061902048",8,1.2,143,20.6,81,11.7,250,36.1
"061902049",14,1.5,155,16.2,83,8.7,155,16.2
"061902050",516,52.4,118,12,144,14.6,277,28.2
"061902052",91,10.8,99,11.8,138,16.4,184,21.9
"061902053",9,0.8,214,19.3,83,7.5,280,25.2
"061902054",47,5.9,132,16.6,78,9.8,185,23.3
"061902055",6,1,112,18.5,54,8.9,185,30.5
"061902056",85,11.1,95,12.5,93,12.2,196,25.7
"061902058",8,1.1,144,20,54,7.5,150,20.8
"061902059",128,13.5,145,15.3,81,8.5,200,21.1
"061902101",865,88.7,23,2.4,79,8.1,0,0
"061902102",37,11.2,9,2.7,24,7.3,0,0
"061902104",671,79.2,41,4.8,70,8.3,0,0
"061902105",467,76.9,41,6.8,58,9.6,0,0
"061902106",59,9.1,30,4.6,84,12.9,0,0
"061902107",37,7.8,20,4.2,47,9.9,0,0
"061902108",33,7,26,5.5,61,13,0,0
"061902109",539,63.9,29,3.4,78,9.2,0,0
"061902110",7,2,31,8.9,43,12.3,0,0
"061902111",34,8.2,15,3.6,42,10.1,0,0
"061902112",16,3.2,48,9.7,47,9.5,0,0
"061902113",68,10.8,51,8.1,38,6.1,0,0
"061902114",10,1.9,36,7,64,12.4,0,0
"061902115",27,5.5,27,5.5,72,14.6,0,0
"061902116",201,40.9,22,4.5,63,12.8,0,0
"061902117",21,4.2,36,7.3,76,15.3,0,0
"061902118",103,17.2,53,8.8,40,6.7,0,0
"061902119",30,5.9,33,6.5,20,3.9,0,0
"061902120",19,4.1,73,15.8,48,10.4,0,0
"061902121",33,7.7,25,5.8,53,12.4,0,0
"061902122",13,2,55,8.5,39,6,0,0
"061902123",14,2.2,77,12.1,70,11,0,0
"061902124",255,47.3,36,6.7,68,12.6,0,0
"061902125",85,18.2,28,6,59,12.7,0,0
"061902126",61,10,40,6.6,75,12.3,0,0
"061902127",29,5.5,29,5.5,79,14.9,0,0
"061902128",28,5.1,74,13.6,74,13.6,0,0
"061902129",4,0.9,43,9.2,33,7.1,0,0
"061902130",48,5.3,73,8.1,57,6.3,0,0
"061902131",281,40.7,23,3.3,69,10,0,0
"061902132",56,9.5,40,6.8,63,10.6,0,0
"061902133",27,5.5,65,13.1,42,8.5,0,0
"061902134",27,4.4,28,4.6,46,7.5,0,0
"061902135",8,1.2,85,13,58,8.8,0,0
"061902136",24,3.3,70,9.6,48,6.6,0,0
"061902138",310,57.7,33,6.1,54,10.1,0,0
"061902139",70,9,26,3.3,68,8.8,0,0
"061902140",79,12.9,37,6,73,11.9,0,0
"061902141",486,69,0,0,41,5.8,0,0
"061902142",572,72.5,33,4.2,52,6.6,0,0
"061902143",454,56.1,50,6.2,74,9.1,0,0
"061903001",31,7.2,33,7.7,26,6,429,99.8
"061903002",0,0,0,0,0,0,1,100
"061903041",35,15.1,25,10.8,15,6.5,0,0
"061903101",111,34.9,3,0.9,26,8.2,0,0
"061903102",100,24.6,38,9.3,25,6.1,0,0
"061905001",15,2.5,29,4.9,46,7.7,522,87.6
"061905041",21,4.3,30,6.2,43,8.8,108,22.2
"061905101",68,22.8,11,3.7,47,15.8,0,0
"061905102",30,9.7,13,4.2,44,14.2,0,0
"061905103",80,21.4,3,0.8,27,7.2,0,0
"061906001",3,0.8,48,12,31,7.8,381,95.5
"061906041",9,3.1,34,11.7,18,6.2,40,13.7
"061906101",55,9,32,5.2,49,8,0,0
"061907001",9,1.5,43,7.4,43,7.4,474,81
"061907002",0,0,0,0,0,0,1,50
"061907041",15,3.1,47,9.7,38,7.9,124,25.6
"061907101",33,6.6,16,3.2,33,6.6,0,0
"061907102",29,4.5,23,3.6,58,9.1,0,0
"061908001",8,1,25,3.1,69,8.7,693,87.2
"061908002",0,0,0,0,0,0,0,0
"061908003",0,0,0,0,3,12,10,40
"061908041",9,2.2,19,4.6,37,8.9,124,29.9
"061908101",28,7.8,14,3.9,46,12.8,0,0
"061908102",52,14.2,5,1.4,30,8.2,0,0
"061908104",64,12.8,14,2.8,46,9.2,0,0
"061908105",7,3.8,17,9.3,23,12.6,0,0
"061910001",5,0.7,97,13.6,40,5.6,457,64.3
"061910041",3,0.9,64,18.4,24,6.9,0,0
"061910042",4,1.4,41,14.1,20,6.9,0,0
"061910101",48,6.9,46,6.6,83,11.9,0,0
"061911001",44,1.6,201,7.2,252,9,2008,72
"061911003",4,13.8,0,0,3,10.3,0,0
"061911005",0,0,0,0,0,0,0,0
"061911007",44,1.7,260,10.2,165,6.5,1623,63.6
"061911008",0,0,0,0,0,0,1,100
"061911010",3,2.5,7,5.8,3,2.5,94,78.3
"061911042",15,1.4,188,17.4,62,5.8,75,7
"061911043",33,4.4,66,8.9,66,8.9,86,11.6
"061911044",35,3.9,84,9.3,84,9.3,97,10.8
"061911045",35,3.3,109,10.4,80,7.6,100,9.5
"061911046",14,1.7,77,9.1,71,8.4,92,10.9
"061911101",13,3.2,67,16.6,40,9.9,0,0
"061911102",46,9.1,40,7.9,30,6,0,0
"061911106",8,1.4,81,14.3,40,7.1,0,0
"061911107",218,29.9,61,8.4,52,7.1,0,0
"061911108",110,19.7,32,5.7,54,9.7,0,0
"061911109",36,5,103,14.3,39,5.4,0,0
"061911110",37,9,24,5.8,45,10.9,0,0
"061911111",46,10.2,33,7.3,44,9.7,0,0
"061911112",21,4.6,57,12.6,34,7.5,0,0
"061911113",58,10.6,36,6.6,51,9.4,0,0
"061911114",41,4.6,95,10.7,56,6.3,0,0
"061911115",15,2.5,40,6.7,56,9.4,0,0
"061911116",81,10.6,51,6.7,50,6.5,0,0
"061911117",29,4.2,53,7.7,48,7,0,0
"061911118",15,2.9,31,5.9,51,9.7,0,0
"061911119",7,1.4,43,8.3,33,6.4,0,0
"061911120",8,2.4,20,5.9,32,9.5,0,0
"061912001",30,2.4,135,10.6,111,8.7,1174,92.2
"061912041",50,5.3,80,8.5,108,11.5,0,0
"061912101",134,18.6,35,4.9,66,9.2,0,0
"061912103",29,5.2,36,6.5,65,11.8,0,0
"061912105",50,9.7,20,3.9,92,17.9,0,0
"061914001",81,4.3,79,4.2,158,8.5,158,8.5
"061914002",0,0,0,0,1,100,0,0
"061914041",146,12.4,48,4.1,100,8.5,0,0
"061914042",55,8.3,49,7.4,32,4.8,0,0
"061914103",161,25.7,29,4.6,56,8.9,0,0
"061914104",119,16.2,16,2.2,90,12.3,0,0
"061914105",321,48.9,13,2,32,4.9,0,0
"061914107",55,9.5,18,3.1,38,6.6,0,0
"061914108",298,48.4,11,1.8,32,5.2,0,0
"062901001",9,1.4,14,2.2,77,11.9,460,71.3
"062901041",6,1.7,25,7,40,11.1,77,21.4
"062901042",16,3.8,22,5.2,41,9.7,0,0
"062901102",24,5.2,13,2.8,38,8.2,0,0
"062901104",21,7.6,0,0,20,7.2,0,0
"062902001",0,0,2,1.2,21,12.1,69,39.9
"062903001",28,6.1,18,3.9,50,10.8,289,62.7
"062903041",53,14.7,21,5.8,54,15,0,0
"062903102",69,19.5,16,4.5,52,14.7,0,0
"062903103",129,28.1,16,3.5,38,8.3,0,0
"062904001",0,0,5,3.4,18,12.4,124,85.5
"062904041",4,3.4,4,3.4,13,11,0,0
"062904102",5,2,2,0.8,22,8.8,0,0
"062905101",4,6.3,6,9.4,2,3.1,0,0
"062906101",0,0,4,3.5,9,7.8,18,15.7
"063903001",0,0,23,8.2,25,8.9,97,34.6
"063906001",1,1,13,13.1,17,17.2,28,28.3
"064903001",18,2.7,79,12,63,9.5,572,86.5
"064903041",7,2,45,12.8,21,6,122,34.7
"064903101",1,2.7,0,0,1,2.7,0,0
"064903102",86,11,22,2.8,43,5.5,0,0
"064903103",29,5.3,44,8,37,6.7,0,0
"064903104",6,8.8,1,1.5,3,4.4,0,0
"065901001",0,0,16,11.9,14,10.4,124,91.9
"065901041",0,0,8,8.9,8,8.9,10,11.1
"065901101",2,0.8,15,5.9,24,9.4,0,0
"065902001",2,1.8,2,1.8,14,12.5,56,50
"066005101",18,51.4,0,0,2,5.7,0,0
"066901001",7,3.9,18,10.1,21,11.7,106,59.2
"066901041",17,8.9,2,1,26,13.5,0,0
"066902001",11,2.8,30,7.7,27,7,288,74.2
"066902041",14,5.4,24,9.2,31,11.9,0,0
"066902101",12,1.6,35,4.6,56,7.4,0,0
"066903002",5,2.5,9,4.5,25,12.5,199,99.5
"066903042",6,3.4,7,4,32,18.4,70,40.2
"066903102",22,5.5,12,3,31,7.7,0,0
"067902001",1,0.4,30,12.6,20,8.4,232,97.1
"067902004",0,0,0,0,1,11.1,6,66.7
"067902041",0,0,12,6.7,21,11.8,0,0
"067902101",10,2.2,11,2.5,42,9.4,0,0
"067903001",13,4.4,8,2.7,27,9.2,291,98.6
"067903003",0,0,0,0,0,0,2,50
"067903041",17,6.5,15,5.7,28,10.7,55,21.1
"067903101",50,9.5,14,2.7,45,8.5,0,0
"067904001",2,2.3,5,5.7,12,13.8,84,96.6
"067904042",3,4.8,3,4.8,6,9.5,17,27
"067904101",14,8.1,5,2.9,23,13.3,0,0
"067907001",0,0,14,11.3,19,15.3,106,85.5
"067907041",3,3.3,8,8.8,12,13.2,16,17.6
"067907101",6,2.5,8,3.3,20,8.2,0,0
"067908001",1,1.3,5,6.3,7,8.9,64,81
"067908101",12,13,0,0,11,12,0,0
"068802001",2,0.3,54,9.4,35,6.1,0,0
"068803001",0,0,52,17.3,14,4.7,0,0
"068901002",198,7.2,255,9.2,226,8.2,1818,65.8
"068901003",199,7.8,232,9.1,211,8.3,1727,68
"068901004",11,12.9,1,1.2,17,20,33,38.8
"068901005",2,5,0,0,1,2.5,15,37.5
"068901011",9,2.7,42,12.8,19,5.8,245,74.7
"068901042",59,4.6,164,12.9,78,6.1,227,17.9
"068901043",82,8.1,104,10.3,95,9.4,177,17.5
"068901044",78,8.5,55,6,96,10.4,211,22.9
"068901045",53,6.4,61,7.4,77,9.4,220,26.7
"068901046",65,5.9,108,9.8,83,7.5,294,26.7
"068901047",390,22.7,117,6.8,135,7.9,180,10.5
"068901101",126,23,49,8.9,22,4,0,0
"068901102",68,13.7,63,12.7,21,4.2,0,0
"068901103",220,28,40,5.1,57,7.3,0,0
"068901104",18,2.3,54,7,68,8.9,0,0
"068901105",455,53.6,69,8.1,49,5.8,0,0
"068901106",123,23.7,0,0,24,4.6,0,0
"068901107",179,21.9,34,4.2,69,8.5,0,0
"068901110",12,2.3,19,3.7,53,10.2,0,0
"068901111",14,2.2,33,5.1,55,8.6,0,0
"068901112",74,15.3,93,19.2,20,4.1,0,0
"068901113",9,1.4,35,5.6,63,10.1,0,0
"068901114",8,1.4,47,8.2,50,8.7,0,0
"068901115",143,24.3,0,0,30,5.1,0,0
"068901116",152,23.2,64,9.8,22,3.4,0,0
"068901117",186,21.5,45,5.2,55,6.4,0,0
"068901118",99,14,253,35.8,4,0.6,0,0
"068901119",162,20.5,44,5.6,55,7,0,0
"068901121",138,18.5,33,4.4,45,6,0,0
"068901122",149,20.8,20,2.8,51,7.1,0,0
"068901123",238,34.7,38,5.5,55,8,0,0
"068901124",182,21.1,56,6.5,74,8.6,0,0
"068901125",18,2.7,30,4.4,60,8.9,0,0
"068901126",287,34.2,78,9.3,59,7,0,0
"068901127",330,35.6,76,8.2,50,5.4,0,0
"068901128",17,2,75,8.8,47,5.5,0,0
"068901129",140,15.2,115,12.5,38,4.1,0,0
"068901130",377,44.7,56,6.6,37,4.4,0,0
"069901001",13,5.1,13,5.1,27,10.5,70,27.2
"069902001",1,0.8,12,9.2,15,11.5,101,77.1
"069902101",1,0.6,1,0.6,17,10.4,0,0
"070801001",5,6.1,0,0,9,11,76,92.7
"070801041",5,6.3,0,0,9,11.3,0,0
"070801101",47,13.5,0,0,8,2.3,0,0
"070901001",10,2.7,14,3.8,53,14.2,72,19.4
"070903002",31,1.9,140,8.6,164,10.1,1347,83
"070903042",15,1.8,85,10.3,78,9.4,100,12.1
"070903043",42,6.8,50,8.1,77,12.4,0,0
"070903101",90,27.8,20,6.2,23,7.1,0,0
"070903102",91,30.7,17,5.7,28,9.5,0,0
"070903103",116,30.1,27,7,40,10.4,0,0
"070903104",90,29.4,14,4.6,32,10.5,0,0
"070903105",45,6.7,79,11.8,83,12.4,0,0
"070903106",159,37.4,0,0,69,16.2,0,0
"070903107",91,31,0,0,12,4.1,0,0
"070905002",24,3.7,39,6,70,10.8,568,87.3
"070905041",70,18.7,17,4.5,53,14.1,168,44.8
"070905103",96,26.2,0,0,27,7.4,0,0
"070905104",174,33.4,27,5.2,57,10.9,0,0
"070905105",202,37.4,2,0.4,40,7.4,0,0
"070907001",12,4.9,16,6.5,23,9.3,155,62.8
"070907101",36,11.2,8,2.5,35,10.9,0,0
"070908001",15,0.6,179,7.5,188,7.9,1558,65.3
"070908042",22,2.4,87,9.6,89,9.8,0,0
"070908044",13,1.3,109,10.7,105,10.4,0,0
"070908103",7,1.9,27,7.4,32,8.8,0,0
"070908104",13,2.1,18,2.9,71,11.6,0,0
"070908105",17,2.4,25,3.6,44,6.3,0,0
"070908106",20,2.8,29,4.1,70,9.9,0,0
"070908107",198,30.7,15,2.3,74,11.5,0,0
"070908108",4,0.7,18,3.3,53,9.8,0,0
"070909001",23,9.4,9,3.7,31,12.7,39,16
"070910001",2,0.6,24,7.6,46,14.6,312,99.4
"070910041",35,8.1,16,3.7,62,14.4,5,1.2
"070910101",44,11.2,5,1.3,44,11.2,0,0
"070911001",45,2.5,150,8.4,187,10.4,1618,90.4
"070911041",45,5.2,100,11.5,79,9.1,183,21
"070911101",91,14.6,34,5.5,73,11.7,0,0
"070911102",138,28.8,39,8.1,39,8.1,0,0
"070911103",25,6.1,35,8.6,28,6.9,0,0
"070911104",77,9.2,111,13.3,111,13.3,0,0
"070911105",45,8,24,4.3,56,9.9,0,0
"070911106",0,0,15,38.5,1,2.6,0,0
"070912002",32,1.6,117,5.9,207,10.4,1691,85.2
"070912003",0,0,0,0,4,16,9,36
"070912004",1,0.2,56,13.4,3,0.7,418,100
"070912042",47,5.3,30,3.4,110,12.5,139,15.8
"070912043",13,1.5,51,6,94,11,164,19.1
"070912104",11,2.2,18,3.6,45,9,0,0
"070912106",193,35,18,3.3,54,9.8,0,0
"070912107",14,2.4,16,2.7,69,11.8,0,0
"070912108",207,27.8,21,2.8,83,11.2,0,0
"070912110",7,1.3,31,6,57,11,0,0
"070912111",8,1.7,6,1.3,63,13.7,0,0
"070912112",6,1.4,3,0.7,68,16.2,0,0
"070915001",1,0.3,20,6.4,30,9.6,282,90.7
"070915041",8,4.7,4,2.4,20,11.8,0,0
"070915043",10,5,10,5,21,10.4,0,0
"070915101",19,5.1,6,1.6,21,5.7,0,0
"071801001",119,27.4,0,0,21,4.8,0,0
"071801003",78,14.6,0,0,18,3.4,0,0
"071803001",0,0,0,0,2,1.8,25,22.7
"071803002",0,0,0,0,5,3.1,30,18.4
"071804001",13,5.6,3,1.3,20,8.6,112,48.1
"071804002",29,13,3,1.3,16,7.2,70,31.4
"071806001",209,20.6,32,3.2,52,5.1,167,16.5
"071806002",114,13.5,38,4.5,70,8.3,78,9.3
"071806004",20,5.8,6,1.7,37,10.7,36,10.4
"071806005",47,10.4,19,4.2,36,8,0,0
"071807101",246,98,0,0,25,10,0,0
"071809001",83,24.5,0,0,17,5,0,0
"071810001",11,14.3,9,11.7,8,10.4,0,0
"071901001",46,7.8,38,6.5,38,6.5,520,88.6
"071901002",115,14.7,27,3.4,63,8,664,84.8
"071901004",106,9.1,33,2.8,78,6.7,966,82.8
"071901009",4,1.4,25,8.6,1,0.3,172,59.1
"071901041",86,17.6,35,7.1,39,8,85,17.3
"071901042",165,23.8,39,5.6,47,6.8,115,16.6
"071901044",179,18.7,14,1.5,63,6.6,0,0
"071901045",109,12.8,22,2.6,49,5.7,691,80.9
"071901101",476,45,29,2.7,91,8.6,0,0
"071901102",365,43.3,29,3.4,52,6.2,0,0
"071901103",392,34.1,26,2.3,99,8.6,0,0
"071901104",365,50.8,21,2.9,67,9.3,0,0
"071901105",686,60.2,24,2.1,75,6.6,0,0
"071901106",537,55.3,17,1.8,47,4.8,0,0
"071902001",61,3.5,164,9.5,169,9.8,1163,67.5
"071902002",250,16.3,96,6.3,128,8.3,1049,68.4
"071902003",531,44.1,108,9,79,6.6,863,71.6
"071902004",145,10.2,175,12.4,169,11.9,943,66.6
"071902005",187,7.3,572,22.2,178,6.9,1383,53.6
"071902006",223,16.5,252,18.7,91,6.7,995,73.6
"071902008",146,10.1,98,6.8,176,12.2,1193,82.7
"071902009",268,26.7,76,7.6,85,8.5,581,57.9
"071902010",136,5,363,13.2,209,7.6,1558,56.8
"071902011",2,0.3,204,35.6,2,0.3,573,100
"071902012",109,5.7,304,15.8,127,6.6,1349,70.3
"071902015",0,0,147,34.1,2,0.5,430,99.8
"071902020",59,17.8,6,1.8,25,7.6,176,53.2
"071902024",4,9.8,3,7.3,21,51.2,2,4.9
"071902025",6,7.5,1,1.3,17,21.3,37,46.3
"071902027",8,11.1,3,4.2,9,12.5,46,63.9
"071902032",1,50,1,50,0,0,1,50
"071902040",4,16.7,0,0,8,33.3,4,16.7
"071902041",267,35.4,90,11.9,96,12.7,118,15.6
"071902042",122,12.2,114,11.4,109,10.9,225,22.6
"071902043",99,11.8,145,17.2,74,8.8,135,16
"071902044",357,42.9,99,11.9,89,10.7,151,18.1
"071902045",37,5.3,116,16.7,89,12.8,122,17.6
"071902046",146,18.8,99,12.8,91,11.7,173,22.3
"071902047",134,16.6,67,8.3,123,15.3,159,19.7
